codigo_ibge,nome,idBairro
3201506,São Desidério,1008
3541604,Mar de Espanha,1009
3201407,Tururu,1010
2200103,Comercinho,1011
1600105,Altos,1012
2200277,Palmeira do Piauí,1013
3201704,Valinhos,1014
3201506,Jacuípe,1015
2200301,Casca,1016
1600238,Campo Alegre,1017
2200202,Itaparica,1018
2200053,São Raimundo das Mangabeiras,1019
3201209,Fortim,1020
2200251,Novo Xingu,1021
2800605,São Valentim do Sul,1022
2200053,Campo Alegre de Goiás,1023
3201704,Guatambú,1024
3201407,São João do Piauí,1025
2800209,Guaratinguetá,1026
2200277,Casa Nova,1027
3541653,Itabirinha,1028
2200053,Paulo Bento,1029
2200251,Pinheiro Preto,1030
3201605,Itaíba,1031
3541653,Boa Ventura de São Roque,1032
1600253,Seringueiras,1033
2800209,Joselândia,1034
1600212,Salgueiro,1035
3201605,Santa Cecília,1036
2800407,Ilha Solteira,1037
3201605,Agudos,1038
2200103,Japoatã,1039
3201308,Colinas,1040
3541703,Joaquim Pires,1041
1600204,Francisco Dumont,1042
3541505,Barbalha,1043
3201605,Barro Preto,1044
1600204,Areal,1045
2800506,Diamante do Norte,1046
1600105,Taguatinga,1047
2800506,Cardeal da Silva,1048
3201605,Riolândia,1049
1600105,Currais Novos,1050
2200277,Maximiliano de Almeida,1051
3201506,Ibitiara,1052
3201506,Alto Paraíso de Goiás,1053
3201506,Bonópolis,1054
2200103,Manduri,1055
2200202,Mauriti,1056
1600253,Ponte Preta,1057
1600105,Peritoró,1058
1600105,Bacuri,1059
1600105,Marco,1060
3541703,Mãe do Rio,1061
3201506,Iracemápolis,1062
2800308,Paranapuã,1063
3201704,Governador Valadares,1064
3541802,Caxambu,1065
3541653,Mococa,1066
3541901,Monte Alegre de Minas,1067
1600204,Guaraniaçu,1068
2800407,Sarzedo,1069
2200277,Mangaratiba,1070
2800308,Capitão Leônidas Marques,1071
2800506,Juquiá,1072
1600105,Vianópolis,1073
3541703,Ibiúna,1074
3201704,Sales,1075
2200251,Saloá,1076
3201407,Santa Maria do Salto,1077
1600204,Montes Claros,1078
2800605,Três Barras,1079
2800506,São José do Goiabal,1080
3541604,Lagoa d'Anta,1081
2200251,Bom Jesus da Penha,1082
1600238,Jaguaretama,1083
1600204,São Gonçalo dos Campos,1084
1600204,Buritizal,1085
1600212,Aporá,1086
1600238,Santa Luzia do Paruá,1087
2800605,Senador José Bento,1088
3201605,Barra do Mendes,1089
1600238,Santa Cruz da Conceição,1090
3541901,Nova Iguaçu,1091
2800506,Taquaral,1092
2800308,Jaupaci,1093
3201407,Manoel Vitorino,1094
2200103,Areia de Baraúnas,1095
3201605,Entre Rios,1096
2200202,Mirandiba,1097
3201407,Pindorama,1098
2800407,Medianeira,1099
2200277,Forquilha,1100
2800308,Igaraçu do Tietê,1101
3201209,Paiva,1102
1600253,Sidrolândia,1103
2800308,Taquara,1104
2800605,São João da Fronteira,1105
2200103,Fênix,1106
1600212,Bom Sucesso,1107
1600204,Galinhos,1108
2800506,Ibema,1109
2200301,Poloni,1110
3201308,Goianá,1111
3201506,Rio Espera,1112
2800407,Soledade,1113
3541802,São José do Rio Claro,1114
2200053,Andradas,1115
3201605,Paratinga,1116
3541505,Turvo,1117
3541505,Inhambupe,1118
2800605,Alvorada do Sul,1119
3541703,Itarana,1120
3201704,Ourolândia,1121
3201308,São Valério do Sul,1122
2800605,Alpercata,1123
3201209,Brejo do Piauí,1124
2200277,Amparo,1125
1600212,Alto Alegre,1126
3201704,Olho d'Água das Flores,1127
2200202,Iati,1128
3201605,Saúde,1129
3201407,Santa Juliana,1130
3541901,Viana,1131
2800209,Indiana,1132
2800605,Central de Minas,1133
1600253,União de Minas,1134
3541703,Corumbaíba,1135
3201506,João Pessoa,1136
3201704,Tabuleiro do Norte,1137
1600253,Peixe,1138
2200053,Comendador Levy Gasparian,1139
1600238,Japeri,1140
3541802,Nonoai,1141
3541703,Pinhal de São Bento,1142
2200202,Palmeira d'Oeste,1143
3201209,Malhada dos Bois,1144
3201704,Figueirão,1145
3541604,São Bento,1146
3541604,Clementina,1147
2800209,Campanário,1148
1600238,Jussiape,1149
2200103,Itacurubi,1150
3201308,Rio Bom,1151
2200202,União dos Palmares,1152
3201209,Arataca,1153
2800308,Ibateguara,1154
2200202,Poços de Caldas,1155
2200053,São João do Cariri,1156
2200103,Santa Rita de Minas,1157
3541604,Anápolis,1158
1600105,Japaraíba,1159
2200202,Jundiá,1160
2200053,Marliéria,1161
3541802,São Bento do Sapucaí,1162
2800209,Barra de São Miguel,1163
1600212,Carlópolis,1164
1600253,São Sebastião do Uatumã,1165
2800605,Engenheiro Navarro,1166
2200202,Itapoá,1167
2800605,Pompéu,1168
2200251,Glicério,1169
3201308,Malhador,1170
3541703,Roca Sales,1171
3201704,Coroados,1172
2200277,Itaporã,1173
3201506,Belágua,1174
2200103,Rio de Contas,1175
2800506,Pindamonhangaba,1176
3541653,Gracho Cardoso,1177
2200103,São José do Brejo do Cruz,1178
2800209,Caiana,1179
3201308,Mato Leitão,1180
2800407,Brejo da Madre de Deus,1181
1600238,Brumado,1182
3541802,Gado Bravo,1183
3541604,São Luís de Montes Belos,1184
1600105,Sentinela do Sul,1185
3541901,Iguaí,1186
2200301,Cuitegi,1187
3541703,Anapurus,1188
3541604,Santo Antônio do Leverger,1189
1600212,Reduto,1190
2800506,Senador Guiomard,1191
1600253,Campo Redondo,1192
1600204,Tarumirim,1193
3201407,Angra dos Reis,1194
2800308,Terra Rica,1195
2200103,Tapira,1196
3541802,Cerro Branco,1197
2200277,Macaúbas,1198
3541653,Entre-Ijuís,1199
3541802,Cariri do Tocantins,1200
3201308,Vila Flor,1201
2800605,Pouso Novo,1202
3541901,Macaíba,1203
3201407,Pau D'Arco do Piauí,1204
3201308,Ouro Verde de Goiás,1205
3201506,São José da Varginha,1206
3541505,General Câmara,1207
2200277,São Félix de Balsas,1208
3541505,Boqueirão do Piauí,1209
2800209,Mucambo,1210
3541653,Santo Amaro do Maranhão,1211
3541802,Alto Taquari,1212
2200103,Traipu,1213
3541802,Jerônimo Monteiro,1214
3201506,Cuparaque,1215
2800308,Ocara,1216
2200053,Barracão,1217
2200277,Cafezal do Sul,1218
1600238,Cachoeira de Minas,1219
2200202,Bicas,1220
1600204,Quixabá,1221
3541901,Chavantes,1222
2800308,Populina,1223
3541703,Guajará-Mirim,1224
2800605,Ibirarema,1225
3201704,Avelino Lopes,1226
1600238,Marituba,1227
2200202,Terra Boa,1228
1600253,Barra Velha,1229
1600105,São Gonçalo do Sapucaí,1230
2200277,Cururupu,1231
1600253,Ubaporanga,1232
1600253,Apuarema,1233
2200277,Itatinga,1234
2200301,Tapiratiba,1235
3201506,Mulungu,1236
2200251,Aquidabã,1237
2200103,Nova Castilho,1238
3541703,Envira,1239
3201308,Itaueira,1240
3541703,Santana do Araguaia,1241
1600105,Imperatriz,1242
3541802,Rochedo,1243
3541802,São Luís do Quitunde,1244
2200053,Tracunhaém,1245
2200301,Santa Terezinha do Progresso,1246
2800605,Gaspar,1247
3201506,Parari,1248
3201704,Brejões,1249
2800605,Juarez Távora,1250
1600212,Araputanga,1251
2200301,Parnamirim,1252
3541703,Aroeiras do Itaim,1253
1600212,Pinhão,1254
1600253,Floraí,1255
2800308,Josenópolis,1256
2800605,Brejo do Cruz,1257
2200202,Gravatá,1258
1600253,Feliz Deserto,1259
1600105,Pirajuí,1260
3541703,Barcarena,1261
1600105,São João Nepomuceno,1262
3201605,Itambé do Mato Dentro,1263
3541604,Morro do Chapéu,1264
1600212,Campinorte,1265
2200277,São Paulo,1266
3201209,Lajinha,1267
2800308,Guarabira,1268
3541901,Vazante,1269
2800407,Mimoso do Sul,1270
3201209,Marumbi,1271
3541901,Santa Rita,1272
1600105,Bataguassu,1273
3541703,Palma Sola,1274
3201407,Amapá,1275
1600238,Jordânia,1276
2200251,Tupãssi,1277
2800308,Barreirinhas,1278
1600238,Palmas,1279
3541703,Porto Rico,1280
2800506,Nantes,1281
2200202,Pescaria Brava,1282
2800308,Baixio,1283
1600204,São José de Ubá,1284
3201605,Lutécia,1285
3541802,Pacaraima,1286
1600253,Borrazópolis,1287
3201704,Riozinho,1288
2800209,São João do Manteninha,1289
1600238,Batatais,1290
2200251,Russas,1291
3201407,Aramina,1292
2200053,Chorozinho,1293
3201308,Aracati,1294
3541604,Santana de Pirapama,1295
3541653,Rosário do Catete,1296
3541802,Eliseu Martins,1297
3201506,Umari,1298
3541653,Ivoti,1299
3541703,Serra Negra do Norte,1300
3201407,Minduri,1301
2200277,Lajeado Novo,1302
2200202,Nova Laranjeiras,1303
2200053,Jiquiriçá,1304
2800506,Floresta do Araguaia,1305
1600204,Borborema,1306
2800605,Lagoa Formosa,1307
2800308,Garrafão do Norte,1308
2800407,Jupiá,1309
2200053,Jateí,1310
3541703,Três Palmeiras,1311
3201209,São Sebastião da Amoreira,1312
2200251,Santa Bárbara,1313
1600238,Rio Novo,1314
1600212,Porto Vera Cruz,1315
2200301,Pimenta Bueno,1316
3201704,Geminiano,1317
2200277,Muaná,1318
2200251,Trairi,1319
2200103,Aliança do Tocantins,1320
2800308,Jupi,1321
3541505,Três Fronteiras,1322
2800407,Ipê,1323
1600212,Chiapetta,1324
2200103,Catanduvas,1325
3541802,Espírito Santo do Turvo,1326
3201407,Crato,1327
3541604,Aroazes,1328
1600204,Venda Nova do Imigrante,1329
3201704,Boituva,1330
2200301,Escada,1331
1600212,Formosa do Oeste,1332
3541901,Atalanta,1333
3541802,São Pedro do Piauí,1334
2200103,Campo Alegre de Lourdes,1335
3541604,Espírito Santo,1336
2800308,Catiguá,1337
2800209,Capitão Gervásio Oliveira,1338
3541901,Canarana,1339
3201704,São Pedro de Alcântara,1340
2800605,Carmolândia,1341
2800605,Itaguara,1342
3201407,Hidrolina,1343
1600238,Olindina,1344
2200277,Alvorada,1345
2800605,Serra da Saudade,1346
3201605,Sertão Santana,1347
3541703,Morro do Pilar,1348
2800209,Cujubim,1349
3201308,Indiavaí,1350
3201605,Espigão Alto do Iguaçu,1351
3201308,Fronteira,1352
3541703,Santa Salete,1353
1600105,Içara,1354
3201209,Meleiro,1355
3541703,Bom Progresso,1356
3201308,Braganey,1357
3201308,Acajutiba,1358
1600105,Severiano de Almeida,1359
1600105,Júlio Borges,1360
3541505,Caiuá,1361
2200277,Candiba,1362
3541505,Maravilhas,1363
3541653,Juruena,1364
2800209,Jaguaruna,1365
1600212,Votuporanga,1366
2800605,Rondolândia,1367
3201308,Alecrim,1368
1600238,Combinado,1369
2800605,Promissão,1370
2200103,Cajuru,1371
3541604,Lontras,1372
3201704,Camalaú,1373
1600238,São José do Barreiro,1374
3541802,Monteirópolis,1375
1600105,Aiuruoca,1376
2200053,Curralinho,1377
2200251,Casa Grande,1378
2800407,Cachoeiras de Macacu,1379
3541703,Cristais,1380
1600253,Itatiaia,1381
3201506,Paraibuna,1382
1600105,Canarana,1383
3201605,Mendonça,1384
3201506,Perdigão,1385
3201209,Itapuca,1386
2200301,Varjão de Minas,1387
1600204,Japaratinga,1388
3541703,Tacima,1389
3201209,Senador José Porfírio,1390
2800506,Barão de Cotegipe,1391
3541653,Tarabai,1392
3201308,Itapuí,1393
2800407,Sabino,1394
3201506,Tucuruí,1395
3541703,Quaraí,1396
3541604,Turvolândia,1397
1600204,União,1398
3541653,Três Marias,1399
1600204,Anta Gorda,1400
3201506,Ingaí,1401
2200103,Rubinéia,1402
3541703,Pedro II,1403
1600105,Passo Fundo,1404
2800407,João Costa,1405
2800209,Manhuaçu,1406
2200103,Jati,1407
2800506,Nova Esperança do Sudoeste,1408
3541505,Curimatá,1409
3541802,Jaguaquara,1410
1600238,Curral Novo do Piauí,1411
2200301,Terra Nova,1412
3201407,Prudente de Morais,1413
2200202,Urutaí,1414
3201308,Ribeira,1415
3541901,Jaguaraçu,1416
1600105,Cajazeiras do Piauí,1417
3201308,Guaraciaba,1418
1600204,Santo Antônio do Retiro,1419
2200053,Lajeado,1420
2200301,Conceição da Barra,1421
2800308,Barra de São Miguel,1422
1600105,Mariópolis,1423
2200251,Ararendá,1424
3541604,Figueirópolis D'Oeste,1425
1600212,São Francisco do Conde,1426
2800407,Professor Jamil,1427
3541505,Rosário,1428
1600212,Gurinhatã,1429
2800506,Coxim,1430
2800605,Godoy Moreira,1431
2200251,Canudos,1432
3541802,Alfenas,1433
2800209,São Tomás de Aquino,1434
2200053,Pratápolis,1435
2200202,Oliveira dos Brejinhos,1436
2800407,Manicoré,1437
2200103,Abaíra,1438
3201407,São Sebastião da Boa Vista,1439
3541604,Madre de Deus de Minas,1440
2200053,Macarani,1441
2200202,Santa Rita do Araguaia,1442
2800605,Alto Longá,1443
3201605,João Pinheiro,1444
1600253,Barra D'Alcântara,1445
2200301,Miranorte,1446
2200277,Arari,1447
2800407,Vieirópolis,1448
3541802,Araporã,1449
1600105,Pedro Osório,1450
1600105,Piên,1451
2800407,Agrestina,1452
3201209,Manoel Urbano,1453
2800308,Iturama,1454
3201407,Jacuí,1455
1600212,Itaóca,1456
3541505,Entre Rios do Oeste,1457
3201209,Monsenhor Hipólito,1458
2800605,Ouro Verde,1459
2800308,Colares,1460
3201605,Taquarituba,1461
3201407,Capão do Leão,1462
3541901,Bambuí,1463
3541802,Sebastião Laranjeiras,1464
2800209,Planaltina do Paraná,1465
3201407,Saudade do Iguaçu,1466
1600204,São Sebastião do Rio Preto,1467
3201209,Guadalupe,1468
2200251,Gararu,1469
3541604,Juruaia,1470
1600238,Teresópolis,1471
3541604,Palmitinho,1472
1600212,Cachoeira de Goiás,1473
2800407,Catingueira,1474
2200277,Pedras de Fogo,1475
2200301,Ponto dos Volantes,1476
2800605,Itapemirim,1477
2200277,Maria da Fé,1478
1600204,Muqui,1479
3541505,Presidente Kubitschek,1480
2200277,Águas da Prata,1481
2200277,Vera Cruz,1482
2800605,Santana,1483
3201506,Bequimão,1484
3201704,Porteiras,1485
3201704,Itinga,1486
3201308,Casinhas,1487
3201308,Sagrada Família,1488
1600212,Santo Antônio do Rio Abaixo,1489
2200301,São Paulo das Missões,1490
2800506,Aloândia,1491
2800308,Rio do Pires,1492
2200301,Presidente Castello Branco,1493
2200277,Wenceslau Guimarães,1494
2200251,Lindoeste,1495
1600204,Itapirapuã,1496
1600212,Paramoti,1497
2800605,Fortaleza dos Valos,1498
1600105,Banabuiú,1499
3201209,São Valério,1500
1600238,Irati,1501
2200277,Itagibá,1502
2200277,Paranaíta,1503
2200251,Andrelândia,1504
1600238,Iacri,1505
2800407,Araruama,1506
2800308,Monte Castelo,1507
2800506,Tamboril do Piauí,1508
2800605,Pentecoste,1509
3201308,Santa Rosa de Goiás,1510
2800308,Uraí,1511
3541604,Mundo Novo,1512
3541802,Nova Venécia,1513
2800407,São Caetano do Sul,1514
3201308,Calumbi,1515
2200277,Mombuca,1516
2200301,Bela Cruz,1517
2800308,Varre-Sai,1518
3201704,Pirenópolis,1519
1600253,Selvíria,1520
3541505,Vitória do Jari,1521
3541505,Palhano,1522
1600204,América Dourada,1523
1600238,Monte Alegre dos Campos,1524
3201605,Água Branca,1525
3201704,Nova Bandeirantes,1526
3201407,Jequiá da Praia,1527
3541703,Cacequi,1528
3201308,Piratini,1529
3201704,Juazeiro do Piauí,1530
3201704,Turvo,1531
2800605,São Carlos,1532
2800407,Luiz Alves,1533
3201506,Araçatuba,1534
3541802,Imbuia,1535
3541653,Charqueadas,1536
2800605,Jaraguari,1537
2800209,Vale do Anari,1538
2200103,Dom Pedro de Alcântara,1539
3541703,Cruzeiro do Iguaçu,1540
3541703,Nova Olinda do Norte,1541
3541505,Vespasiano,1542
2200202,Timóteo,1543
2800605,Ferraz de Vasconcelos,1544
1600253,Santa Cruz da Esperança,1545
3541604,Dionísio Cerqueira,1546
3201407,Alto Paraíso,1547
2200202,Novo Aripuanã,1548
1600212,São João do Araguaia,1549
2200277,Caraúbas,1550
2800308,Conceição da Feira,1551
3201209,Nova Europa,1552
1600212,Nova Ponte,1553
1600253,Areia Branca,1554
1600212,Maracaí,1555
2200103,Guaraqueçaba,1556
1600204,Jussara,1557
2800407,Tremembé,1558
3201308,Protásio Alves,1559
2200301,Ibirajuba,1560
2800506,Marapanim,1561
3201704,Canguçu,1562
1600253,Santo Antônio da Patrulha,1563
3541653,Portelândia,1564
3201407,Rio Verde de Mato Grosso,1565
2800506,Machadinho D'Oeste,1566
3201506,São Sebastião da Grama,1567
2800209,Arabutã,1568
3201209,Porto Firme,1569
3541802,Corumbataí,1570
3541802,Jaborá,1571
3541901,Alfredo Chaves,1572
3541604,Ortigueira,1573
2800308,Cordisburgo,1574
3541703,Nova Brasilândia,1575
2200053,Jaçanã,1576
3541505,Tibau do Sul,1577
2800308,Planaltino,1578
1600105,Santa Teresinha,1579
1600212,Venha-Ver,1580
3201605,Jardim de Angicos,1581
2200202,Bandeirantes,1582
3201209,Serra de São Bento,1583
2200053,Maurilândia,1584
1600238,Braúnas,1585
2200301,Auriflama,1586
3541604,Cerquilho,1587
3201407,São Francisco,1588
2800308,Confins,1589
1600212,Teresina de Goiás,1590
3541505,Caracaraí,1591
3541703,Janiópolis,1592
3541505,São Domingos,1593
3201407,Itabela,1594
2800308,Afuá,1595
3201506,Quijingue,1596
3201704,Morro da Fumaça,1597
3201605,Alegrete do Piauí,1598
3201209,Vitor Meireles,1599
3201605,São João do Rio do Peixe,1600
3541505,Santa Fé de Goiás,1601
3201605,Valentim Gentil,1602
2200277,Nova Londrina,1603
1600204,Laranjeiras,1604
2800605,Conceição de Ipanema,1605
2800407,São João do Oriente,1606
2800209,Rio Preto da Eva,1607
3201704,Mantenópolis,1608
3201308,Careaçu,1609
3541505,Nova Trento,1610
3201407,Campina da Lagoa,1611
1600212,Conchas,1612
1600105,Caetanópolis,1613
1600253,Tapes,1614
3201209,Monte Formoso,1615
3201704,Matões,1616
3201704,Correntina,1617
3541802,Canitar,1618
3541703,Jardinópolis,1619
2200103,Marmeleiro,1620
2200251,Santa Maria da Boa Vista,1621
2800308,Queimados,1622
3541653,Palma,1623
3201605,Campina do Monte Alegre,1624
3201704,Curaçá,1625
3201308,Assis,1626
1600253,Pedra Preta,1627
2200301,Coité do Nóia,1628
3541901,São Miguel do Guaporé,1629
1600105,Nova Palmeira,1630
3541505,Flórida Paulista,1631
2800605,Jacinto Machado,1632
3201605,Itaverava,1633
2200053,São Sebastião do Umbuzeiro,1634
1600212,Cantá,1635
2200202,Sobral,1636
2200053,Sem-Peixe,1637
1600238,Coronel João Sá,1638
1600212,Montes Claros de Goiás,1639
2800308,Tabaporã,1640
3541703,Palmópolis,1641
3201308,Muliterno,1642
2200053,Divinolândia de Minas,1643
2800407,Carbonita,1644
3541802,Balsas,1645
3201209,Aparecida,1646
3541901,Elisiário,1647
2800506,Tabatinga,1648
2800506,Agricolândia,1649
3541653,Anapu,1650
3541802,Paraíso do Tocantins,1651
3541703,Dirce Reis,1652
2800407,Malacacheta,1653
3541653,Rio Brilhante,1654
2800407,Mariana Pimentel,1655
2800605,Cachoeirinha,1656
1600204,Serra Talhada,1657
2200277,Independência,1658
3541505,Carnaubeira da Penha,1659
3541901,Jaborandi,1660
2200277,Terra Nova,1661
2800605,Bela Vista do Maranhão,1662
2800308,Mimoso de Goiás,1663
1600253,Rodolfo Fernandes,1664
1600204,Caetanos,1665
3201506,Careiro da Várzea,1666
3201506,Natal,1667
2200202,Ijaci,1668
2800407,Matinhos,1669
3201308,São José da Safira,1670
2800209,Glória de Dourados,1671
3541703,Anísio de Abreu,1672
3541505,Iraí de Minas,1673
2200251,Serranos,1674
2800407,Uchoa,1675
2200301,Mucajaí,1676
3201308,Palmeirina,1677
2200202,José da Penha,1678
2200277,Campos de Júlio,1679
1600238,Ponte Nova,1680
3541604,Breu Branco,1681
2800407,Cidade Ocidental,1682
3541703,Lagoa da Confusão,1683
3541901,Água Doce do Norte,1684
1600204,Quatiguá,1685
2800209,Serrinha,1686
3541505,Guaramiranga,1687
2800407,Bela Vista de Goiás,1688
3201209,Minas do Leão,1689
3201209,Jacobina,1690
3541604,Boa Ventura,1691
3201605,Fruta de Leite,1692
3541802,Santa Quitéria do Maranhão,1693
3201308,Toledo,1694
2800209,Serra Azul de Minas,1695
1600253,Abaetetuba,1696
3201407,Várzea da Roça,1697
1600105,Torres,1698
2200301,Angelândia,1699
1600253,Carlos Chagas,1700
2800407,Itaú de Minas,1701
2200053,Coronel Macedo,1702
3541604,Sengés,1703
3201209,Capão da Canoa,1704
3541802,Tacuru,1705
2800605,Luiziânia,1706
3201407,Jardim,1707
1600204,Iguaraçu,1708
3541901,Sebastião Leal,1709
1600204,Pinhalzinho,1710
2800506,Itamari,1711
2800605,Nova Santa Rita,1712
2800407,Pio IX,1713
3201407,Cunhataí,1714
2800209,Teixeira Soares,1715
2200202,Santa Terezinha,1716
3201308,Cipotânea,1717
3201209,Reserva do Iguaçu,1718
2800407,Queiroz,1719
1600238,Ribeirão dos Índios,1720
3201704,Boa Hora,1721
3201407,Senador Modestino Gonçalves,1722
2800407,Santa Vitória do Palmar,1723
3201605,São Benedito do Sul,1724
1600253,Ribeirão Grande,1725
3201704,Itamogi,1726
2200251,Ielmo Marinho,1727
2200277,Santana do Piauí,1728
2800605,Ibertioga,1729
2800308,Jaquirana,1730
2800407,Caibaté,1731
2800407,Campo do Brito,1732
3541901,São João de Meriti,1733
3201506,Assis Chateaubriand,1734
2800605,Vila Bela da Santíssima Trindade,1735
2200053,Junco do Seridó,1736
3541653,Teofilândia,1737
2800308,Paverama,1738
1600238,Água Nova,1739
2200103,Piúma,1740
1600238,Nova Porteirinha,1741
2200251,Triunfo,1742
3541802,Uauá,1743
2200053,São Jorge,1744
2200277,Saltinho,1745
2800506,Malhada,1746
2200103,Caratinga,1747
2200251,Irineópolis,1748
3201704,Montanha,1749
2200251,Santa Inês,1750
2800209,Mirante,1751
3201308,Itaperuna,1752
2800407,Maranhãozinho,1753
3541604,Tanque Novo,1754
3201209,Indiaroba,1755
2200277,Pirapetinga,1756
1600212,Tasso Fragoso,1757
2800209,Araripe,1758
1600204,Três Rios,1759
2200301,São Gabriel,1760
2800605,Pau Brasil,1761
3541653,Igreja Nova,1762
2800209,Crixás,1763
2200251,Lavandeira,1764
3541703,Britânia,1765
2200301,Socorro do Piauí,1766
1600238,Alvarenga,1767
2200251,Rolante,1768
1600204,Caranaíba,1769
3541505,Boa Nova,1770
3201407,Floriano,1771
3541604,Aceguá,1772
3541653,Colônia do Gurguéia,1773
2800209,Tupiratins,1774
2800506,Serro,1775
2800605,Queluzito,1776
2800506,Serra da Raiz,1777
3201605,Mamanguape,1778
3201308,Morrinhos do Sul,1779
2800407,Pindaí,1780
2200301,Antônio Gonçalves,1781
3201209,Uirapuru,1782
2800506,Jeceaba,1783
1600212,Itapirapuã Paulista,1784
2200103,Grão Pará,1785
2800605,Rio Sono,1786
2200053,Monte Aprazível,1787
2200251,Palmeira das Missões,1788
3201704,Rebouças,1789
2200301,Penalva,1790
2800209,Rifaina,1791
3201506,Santa Efigênia de Minas,1792
3541901,Bom Jardim da Serra,1793
3541703,Viamão,1794
3201704,Pureza,1795
3201506,Corrente,1796
3201506,Fazenda Vilanova,1797
3541703,Constantina,1798
3541901,Barra do Turvo,1799
3541703,Borá,1800
3541703,Gabriel Monteiro,1801
3201209,Tabira,1802
3201704,Pontal do Araguaia,1803
2800308,Couto Magalhães,1804
3541505,Várzea Nova,1805
2800407,Nova Santa Bárbara,1806
2800209,Isaías Coelho,1807
3541802,Atalaia do Norte,1808
1600204,Monte Alegre do Piauí,1809
3541901,Castelo do Piauí,1810
2800506,São João do Pacuí,1811
2200103,Araguaína,1812
2800605,Coxixola,1813
3541703,Cerro Azul,1814
3201308,Cruz Alta,1815
3541505,Arapiraca,1816
1600105,Unaí,1817
3541703,São Gonçalo do Piauí,1818
2200277,Tamandaré,1819
3541505,Brasilândia de Minas,1820
1600212,Curral de Dentro,1821
1600238,Itajaí,1822
3201407,Aratuba,1823
3201209,Araças,1824
3541653,Varzedo,1825
3201605,Amaporã,1826
2200301,Palmeira dos Índios,1827
3201308,Candói,1828
2200277,Santo Estêvão,1829
1600105,Mogeiro,1830
2800209,Santo Antônio de Posse,1831
2800506,Rio Rufino,1832
2800506,Sabinópolis,1833
3541703,Munhoz de Melo,1834
3201308,Coribe,1835
2200301,Ipueira,1836
3201209,Ilhota,1837
1600105,Flexeiras,1838
3201506,Jequié,1839
1600105,Nova Iguaçu de Goiás,1840
3201605,Morro Cabeça no Tempo,1841
2800209,Riachuelo,1842
1600212,Tupanatinga,1843
3201704,São Ludgero,1844
3201308,Várzea da Palma,1845
2800209,Moreno,1846
2800407,São Gabriel da Palha,1847
2800605,Tanabi,1848
1600105,Macajuba,1849
3201407,Itaguatins,1850
3201407,Ressaquinha,1851
3201308,Janaúba,1852
2200251,Macaubal,1853
3201308,Santa Branca,1854
3541604,Belém de Maria,1855
1600204,Açucena,1856
1600105,Itanhomi,1857
1600105,Três Ranchos,1858
1600212,Poço Fundo,1859
3201407,Sagres,1860
2800407,Santa Bárbara do Monte Verde,1861
2200103,Pilões,1862
3201506,Amapá do Maranhão,1863
3201209,Cardoso Moreira,1864
3201605,Paudalho,1865
2200251,Boa Vista do Tupim,1866
3541653,São José do Piauí,1867
2800605,Jambeiro,1868
2800506,Penha,1869
3201209,Sertaneja,1870
3541604,Francinópolis,1871
3201209,Itauçu,1872
3201605,Turvelândia,1873
3541901,Felício dos Santos,1874
3541802,Coari,1875
3541703,Lagoa Vermelha,1876
3201209,Alpestre,1877
2200277,Remígio,1878
2200277,Rio Pomba,1879
1600105,Formosa,1880
3541802,Anastácio,1881
2800605,Campestre da Serra,1882
2200251,Riacho dos Cavalos,1883
3541901,Coronel Ezequiel,1884
3201209,Rondon,1885
1600204,Olinda,1886
1600238,Cruzília,1887
3201407,Euclides da Cunha Paulista,1888
3541901,Jari,1889
3541901,Moema,1890
2800407,Rio Real,1891
3541802,Buritirana,1892
2800407,Pomerode,1893
2800308,Novo Gama,1894
2800407,Cascavel,1895
2800407,Nhamundá,1896
1600253,Junco do Maranhão,1897
3201308,Jacobina do Piauí,1898
1600105,Brasília de Minas,1899
3201308,Aratiba,1900
2800506,Ipecaetá,1901
3201308,Bodó,1902
3201506,Nova Soure,1903
2200202,Corbélia,1904
3201209,Livramento de Nossa Senhora,1905
3201704,Pingo-d'Água,1906
3541901,Pedra Dourada,1907
2800605,Guaçuí,1908
3201704,Santa Fé,1909
1600204,Curral de Cima,1910
3541604,Tunápolis,1911
3201407,Água Boa,1912
3201704,Retirolândia,1913
3201704,Inhacorá,1914
3201506,Lobato,1915
2200251,Santana do Paraíso,1916
1600212,Felixlândia,1917
3201209,Casimiro de Abreu,1918
3541653,Monteiro,1919
3201605,Ivatuba,1920
3541703,Pontão,1921
3541505,Santo Amaro da Imperatriz,1922
3201704,Vila Nova do Piauí,1923
3541802,Humaitá,1924
2200251,Estrela,1925
3201407,Taquaritinga,1926
3541653,São João do Tigre,1927
2800605,Rio Doce,1928
3201308,Porto Franco,1929
2200301,Moreira Sales,1930
3201605,Cacimbas,1931
3541604,Marília,1932
3541653,Axixá do Tocantins,1933
1600105,Francisco Dantas,1934
3541505,Juruá,1935
3201308,Ipiaçu,1936
3201506,Jandaia do Sul,1937
2200277,Novorizonte,1938
3201209,Iracema,1939
3201704,Jacundá,1940
3201605,Brasil Novo,1941
1600105,Messias,1942
2200251,Sarandi,1943
3541653,Araponga,1944
1600204,Aragoiânia,1945
3541653,Itapicuru,1946
3201407,Sertanópolis,1947
3201506,Guarujá do Sul,1948
2800407,Ampére,1949
1600238,Granja,1950
1600253,Nova Itaberaba,1951
1600238,Barra Mansa,1952
3201506,Monte Negro,1953
3541802,Umuarama,1954
